Wk_Year,Channel,Channel2,LF_Mall,Normal.Rollover.Class,Rep.brands,Brand_name,Sales.w.Price,Sales.Actual,Qty
201915,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,45024.63636363637,20055.89909090909,3828.0
201915,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,5055.09090909091,3952.3609090909094,645.0
201915,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,10992.545454545458,4997.33090909091,921.0
201915,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,1222.3636363636365,988.8254545454549,147.0
201915,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,66.72727272727266,29.313127272727435,3.0
201915,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,1895.3636363636372,1335.8661000000002,162.0
201915,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,994.7272727272725,657.5945454545455,53.0
201915,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,6953.727272727275,5851.024545454547,570.0
201915,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,37833.36363636365,20071.949090909093,2816.0
201915,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,1441.090909090909,1264.0881818181817,237.0
201916,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,54148.81818181819,24686.74090909091,4749.0
201916,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,9023.363636363638,6791.835454545455,1199.0
201916,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,12728.909090909096,5996.817909090909,1052.0
201916,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,1625.4545454545457,1258.9963636363636,210.0
201916,LF몰스토어,LF_Mall,1.0,이월,HG,헤지스골프,-10.363636363636077,-22.670909090909117,10.0
201916,LF몰스토어,LF_Mall,1.0,정상,HG,헤지스골프,2001.181818181819,1497.371981818182,134.0
201916,백화점-온라인,Dep.Store,0.0,이월,HG,헤지스골프,532.6363636363635,327.19818181818187,91.0
201916,백화점-온라인,Dep.Store,0.0,정상,HG,헤지스골프,5317.18181818182,4289.005454545456,437.0
201916,제휴몰,Affiliated,0.0,이월,HG,헤지스골프,39560.09090909091,22336.664545454547,3320.0
201916,제휴몰,Affiliated,0.0,정상,HG,헤지스골프,1144.5454545454543,1066.2036363636362,268.0
201917,LF몰_모바일,LF_Mall,1.0,이월,HG,헤지스골프,55933.72727272728,26679.486727272724,5344.0
201917,LF몰_모바일,LF_Mall,1.0,정상,HG,헤지스골프,11907.18181818182,8460.50881818182,1752.0
201917,LF몰_웹,LF_Mall,1.0,이월,HG,헤지스골프,13257.454545454551,6416.346272727273,1244.0
201917,LF몰_웹,LF_Mall,1.0,정상,HG,헤지스골프,3097.09090909091,2249.9371818181826,417.0
