Wk_Year,Channel,Channel2,LF_Mall,Normal.Rollover.Class,Rep.brands,Brand_name,Sales.w.Price,Sales.Actual,Qty
201922,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,5011.909090909089,3915.3972727272735,679.0
201922,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,1090.3636363636356,707.9315454545456,93.0
201922,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,10780.454545454544,7877.829145454546,919.0
201922,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,58.36363636363615,54.572727272727086,9.0
201922,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,2783.727272727272,2729.0272727272722,780.0
201922,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,89723.63636363635,54492.28718181819,9046.0
201922,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,8905.999999999998,8142.440909090909,1395.0
201923,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,68761.36363636363,27818.037272727277,6296.0
201923,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,35284.36363636364,23077.30272727273,4276.0
201923,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,14052.363636363632,6248.583636363638,1275.0
201923,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,6530.636363636362,4354.710909090909,808.0
201923,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,1877.545454545454,1120.1056727272728,150.0
201923,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,9896.272727272726,7225.0873272727285,919.0
201923,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,25.363636363636402,26.6272727272727,1.0
201923,백화점-온라인,Dep.Store,0.0,정상,HZ,헤지스남성,1967.9999999999993,1950.1363636363633,332.0
201923,제휴몰,Affiliated,0.0,이월,HZ,헤지스남성,78647.27272727274,49005.88454545455,8054.0
201923,제휴몰,Affiliated,0.0,정상,HZ,헤지스남성,5135.090909090908,4674.325454545456,896.0
201924,LF몰_모바일,LF_Mall,1.0,이월,HZ,헤지스남성,34606.81818181818,16383.47490909091,3355.0
201924,LF몰_모바일,LF_Mall,1.0,정상,HZ,헤지스남성,49339.27272727272,30772.976454545456,5537.0
201924,LF몰_웹,LF_Mall,1.0,이월,HZ,헤지스남성,9468.090909090904,4758.930636363636,893.0
201924,LF몰_웹,LF_Mall,1.0,정상,HZ,헤지스남성,11614.090909090908,7274.279090909091,1252.0
201924,LF몰스토어,LF_Mall,1.0,이월,HZ,헤지스남성,1261.2727272727266,798.9658363636364,106.0
201924,LF몰스토어,LF_Mall,1.0,정상,HZ,헤지스남성,15656.363636363636,10643.761536363636,1367.0
201924,백화점-온라인,Dep.Store,0.0,이월,HZ,헤지스남성,-30.7272727272727,-30.7272727272727,-2.0
